Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Popularity Index
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Jenny's Roti Shop,40.833876000000004,-73.851235,Caribbean Restaurant,22
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,MTA MaBSTOA & NYCTA Bus Bx5 / Q44 / Q50 at Brush Ave / Bruckner Expressway,40.82803392073441,-73.84117126464844,Bus Station,21
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Osvaldo Barbershop,40.8344540621221,-73.8520309064079,Cosmetics Shop,20
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Dunkin',40.83408247377312,-73.85172634674849,Donut Shop,19
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Mattress Firm,40.826622,-73.859476,Mattress Store,18
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Pizza Italia,40.822888,-73.84862,Pizza Place,17
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,huongs nails,40.82220638641635,-73.84746291182252,Cosmetics Shop,16
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Baskin-Robbins,40.83399812524397,-73.85177906932887,Ice Cream Shop,15
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Best Buy,40.82892137834369,-73.8483875559927,Electronics Store,14
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,F & J Deli,40.822888,-73.84862,Deli / Bodega,13
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Lulu's Coffee Shop,40.83190012131864,-73.85112921840194,Diner,12
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Crystal Springs Water,40.83309427063968,-73.84130430814491,Paper / Office Supplies Store,11
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Jimmy Ryans Softball,40.822657,-73.851476,Baseball Field,10
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,MTA BxM7A,40.826111,-73.860511,Bus Station,9
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Envy Nail,40.82352229910939,-73.8573121591952,Cosmetics Shop,8
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Twins Deli & Grocery,40.836264,-73.855501,Deli / Bodega,7
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,SUBWAY,40.83464,-73.85149100000001,Sandwich Place,6
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Domino's Pizza,40.821459556960974,-73.85316002926093,Pizza Place,5
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Mamosa Lounge,40.83285224182826,-73.85133840837048,Lounge,4
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,famous footwear,40.823700955819845,-73.8465382633147,Shoe Repair,3
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Carvel,40.8336,-73.85113199999999,Ice Cream Shop,2
"Unionport, Bronx, New York",40.82977429787161,-73.85053524451935,Danice,40.82298001190934,-73.85830567107169,Women's Store,1
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Walgreens,40.87889076574504,-73.84405866265303,Pharmacy,46
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Wendy’s,40.87944812646008,-73.84217575192457,Fast Food Restaurant,45
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,PalmTree Marketplace,40.88054010513576,-73.84084777467953,Grocery Store,44
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Fine Fare,40.88924476474482,-73.84357937403945,Supermarket,43
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,CTown Supermarkets,40.88398447245873,-73.84917902137431,Grocery Store,42
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Rite Aid,40.8890623,-73.8429927,Pharmacy,41
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Carvel Ice Cream,40.890486685759605,-73.84856772568665,Ice Cream Shop,40
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Shell,40.891771000000006,-73.853213,Gas Station,39
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,White Castle,40.880305425491414,-73.8420064441382,Fast Food Restaurant,38
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,KFC,40.88082413125386,-73.83885957138051,Fried Chicken Joint,37
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Burger King,40.8769108,-73.8459776,Fast Food Restaurant,36
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Associated Supermarket,40.88796975874366,-73.84692879859317,Supermarket,35
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop,34
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,New Taste West Indian American,40.885837,-73.855142,Caribbean Restaurant,33
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Seton Falls Park,40.8884138255166,-73.84018621289728,Park,32
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Domino's Pizza,40.876595701587945,-73.84680926799774,Pizza Place,31
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,BP,40.8810893,-73.83829519999999,Gas Station,30
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,D & A Deli,40.88871,-73.841641,Convenience Store,29
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Baychester Avenue Food Truck,40.890479268747484,-73.84272476029565,Food Truck,28
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Hong Kong China King,40.89164018732252,-73.84089838786122,Chinese Restaurant,27
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Popeyes Louisiana Kitchen,40.889322016018355,-73.84332313766208,Fried Chicken Joint,26
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Jerry's Pizza,40.87601797978397,-73.84935772536127,Pizza Place,25
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Dunkin',40.8811185,-73.8381374,Donut Shop,24
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Eastwood Manor,40.87644736335033,-73.84623174784072,Other Nightlife,23
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,T-Mobile,40.87656608422547,-73.8466055889549,Mobile Phone Shop,22
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,SUBWAY,40.87628,-73.847758,Sandwich Place,21
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Fine Fare,40.87683614966341,-73.84790098180295,Supermarket,20
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Jackie's West Indian Bakery,40.88928305984094,-73.84330953453158,Caribbean Restaurant,19
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Mom and Pop Electronics,40.877092,-73.846954,Electronics Store,18
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Firestone Complete Auto Care,40.87744602,-73.84477633,Automotive Shop,17
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,"MTA MaBSTOA & Bee-Line Bus: (Bx16, Bx30, BL 60, 61, 62X)",40.881129858208624,-73.8389400372613,Bus Station,16
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Petland Discounts,40.876549,-73.848736,Pet Store,15
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,7-Eleven,40.87727469648399,-73.8462780153711,Convenience Store,14
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Shell,40.886595957614354,-73.84916287540008,Gas Station,13
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Subway,40.89046821651127,-73.8491520209833,Sandwich Place,12
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Twin Pizza & Pasta,40.880509,-73.840009,Pizza Place,11
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,MTA Bus Stop - Bx 31,40.884156073903405,-73.84881998723897,Bus Station,10
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Little Caesars Pizza,40.877788,-73.845308,Pizza Place,9
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Baychester Wines and Liquors,40.879996999999996,-73.83838100000001,Liquor Store,8
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Oasis Motel,40.8815811,-73.8385356,Hotel,7
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Club Mystique,40.88414927642994,-73.85647600392656,Nightclub,6
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,The Dumplin Shop,40.88414315581045,-73.856449229114,Caribbean Restaurant,5
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Cue Lounge,40.884163389332585,-73.8564844261784,Bar,4
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,McDonald's,40.8913759474037,-73.85163239095422,Fast Food Restaurant,3
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Pioneer Supermarket,40.88414328584991,-73.85653038796637,Supermarket,2
"Edenwald, Bronx, New York",40.88456130303732,-73.84808271877168,Room To Room Furniture,40.88161171385817,-73.83701585446238,Furniture / Home Store,1
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,New York Sports Clubs,40.633888,-74.0272619,Gym / Fitness Center,100
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Shore Road Park,40.62435509203861,-74.04076733160625,Park,99
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Century 21 Department Store,40.621361,-74.026993,Department Store,98
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Brooklyn Market,40.626939,-74.02994799999999,Grocery Store,97
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Starbucks,40.619260073370675,-74.03288331997678,Coffee Shop,96
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Harbor Fitness,40.61779715448358,-74.0302906614112,Gym / Fitness Center,95
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Pho Hoai Bay Ridge,40.62237907678971,-74.02855610991112,Vietnamese Restaurant,94
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Taco Bell,40.62191824000764,-74.02853373126436,Fast Food Restaurant,93
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Starbucks,40.63147132540194,-74.02760484644702,Coffee Shop,92
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bagel Boy,40.627896,-74.029335,Bagel Shop,91
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Popeyes Louisiana Kitchen,40.621797859442594,-74.02608103149342,Fried Chicken Joint,90
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Karam,40.62293134278153,-74.02831552630435,Middle Eastern Restaurant,89
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Duane Reade,40.6220933,-74.0276287,Pharmacy,88
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Starbucks,40.62111098251337,-74.02591645717621,Coffee Shop,87
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,7-Eleven,40.6205101,-74.0289114,Convenience Store,86
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Alana Life and Fitness,40.62054830172795,-74.02539104807994,Gym / Fitness Center,85
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Skinflints Restaurant,40.62654807481846,-74.02394919381575,Pub,84
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Lobo Loco,40.62356257001225,-74.03104678221119,Mexican Restaurant,83
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Gino's Restaurant,40.62985865436447,-74.02254332082492,Italian Restaurant,82
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Dunkin',40.62085944443804,-74.03234751302926,Donut Shop,81
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bay Ridge Bakery,40.626927,-74.023384,Bakery,80
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,New York Sports Clubs,40.6223643,-74.0271629,Gym / Fitness Center,79
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Ruzana,40.62224309439982,-74.02591474549075,Middle Eastern Restaurant,78
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Paneantico,40.61936769563803,-74.03281400048485,Bakery,77
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Pizza Wagon,40.621281034475004,-74.02642458493247,Pizza Place,76
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bay Ridge Diner,40.625304423515644,-74.02433990169347,American Restaurant,75
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Windy City Ale House,40.62811715828623,-74.0291280171792,Sports Bar,74
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Istanbul Bay,40.62584138197866,-74.02416608897755,Turkish Restaurant,73
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The Children's Place,40.622522679371755,-74.02771480654002,Kids Store,72
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Top Thai,40.62323607887372,-74.02817264059682,Thai Restaurant,71
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Schnitzel Haus,40.6304137774366,-74.02225370131654,German Restaurant,70
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The Kettle Black,40.62283909856897,-74.03141082168587,Bar,69
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Rite Aid,40.6338451,-74.0270299,Pharmacy,68
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bikram Yoga,40.62365670315065,-74.0250932592204,Yoga Studio,67
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,KFC,40.617688262312846,-74.02915522862844,Fried Chicken Joint,66
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Sam's Bagels,40.627542431666775,-74.02338559681098,Bagel Shop,65
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Chopstix Restaurant,40.62267036744017,-74.0254650399946,Asian Restaurant,64
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Cocoa Grinder,40.623966776558476,-74.0308626813129,Juice Bar,63
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Mussels & More,40.62556087115418,-74.0238415700146,Bar,62
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Dunkin',40.6171989,-74.0303955,Donut Shop,61
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bath & Body Works,40.621851,-74.0274,Cosmetics Shop,60
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Vesuvio Pizzeria & Restaurant,40.6325799,-74.02709569999999,Pizza Place,59
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Little Cupcake Bakeshop,40.62002146472201,-74.03256713734747,Cupcake Shop,58
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,CTown Supermarkets,40.6292963,-74.0230753,Grocery Store,57
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Landys Pizzeria,40.617394,-74.027464,Pizza Place,56
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Cebu' Bar & Bistro,40.62181234249646,-74.03172698590136,New American Restaurant,55
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Arirang Hibachi Steakhouse,40.62116794545947,-74.02929930965014,Japanese Restaurant,54
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Pipin's Pop Up,40.62027900515759,-74.03222987876792,Irish Pub,53
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Leske's Bakery,40.62845631462795,-74.02310010974954,Bakery,52
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Skin Institute of New York,40.627033,-74.02649224000001,Spa,51
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Chipotle Mexican Grill,40.6220428335957,-74.02667151532688,Mexican Restaurant,50
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Gap Factory Store,40.62247628018282,-74.02770231903379,Clothing Store,49
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,McDonald's,40.633682,-74.027039,Fast Food Restaurant,48
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The Hideout,40.622400284134045,-74.02550214075792,Bar,47
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Fushimi,40.61727,-74.03101,Japanese Restaurant,46
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Royal Restaurant,40.62835526387951,-74.02305661248653,Diner,45
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Ponte Vecchio Restaurant,40.621227301638804,-74.02914271707449,Italian Restaurant,44
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Pegasus Cafe,40.623168349068536,-74.0311862390966,Breakfast Spot,43
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Salon Da Noi,40.6240184,-74.0250498,Cosmetics Shop,42
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Tanoreen,40.63072604075072,-74.02795355574881,Lebanese Restaurant,41
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Something Greek,40.630334433790225,-74.02831148537885,Greek Restaurant,40
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The Lock Yard,40.61736777473677,-74.02964943412427,Beer Garden,39
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Greenhouse Cafe,40.62954152835763,-74.02851357046862,American Restaurant,38
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Cream Coffee Shop,40.63321005717128,-74.02713623510421,Coffee Shop,37
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Long's Wines and Liquors,40.625998443829054,-74.02406398910746,Liquor Store,36
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Chadwick's Restaurant,40.621449623364306,-74.03196395076446,American Restaurant,35
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Ho' Brah Taco Joint,40.62295987421396,-74.03137094766794,Taco Place,34
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Dunkin',40.63388951588966,-74.0265772698225,Donut Shop,33
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bean Post Pub,40.62868879016591,-74.02294012020647,Bar,32
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,LoneStar Bar & Grill,40.62076079897916,-74.02679316546447,Bar,31
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Hazar Turkish Kebab,40.63105306844037,-74.02208671887094,Turkish Restaurant,30
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Mimi Nails Spa,40.619651240345,-74.03263837597949,Spa,29
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,MATTER,40.63068961509084,-74.02825000155805,Cocktail Bar,28
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,79th St Playground,40.6314904875714,-74.03869611481156,Playground,27
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,86 Noodles,40.622572519884045,-74.02842260569763,Chinese Restaurant,26
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Delia's Lounge & Restaurant,40.6187462397852,-74.0331474738176,Cocktail Bar,25
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Nino's Pizza,40.61976265882881,-74.03263030980774,Pizza Place,24
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,E Noodle Cafe,40.621027020984364,-74.02658483553947,Noodle House,23
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,ha ha chinese,40.618022230237116,-74.03030968368607,Chinese Restaurant,22
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Bagel Schmagel,40.631145867883376,-74.02792126669459,Bagel Shop,21
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Coffee Rx,40.62211486513489,-74.03190841796363,Café,20
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The Common,40.617844,-74.033624,Restaurant,19
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Catch 22,40.632872,-74.0269,Bar,18
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Taj Mahal,40.632373,-74.027193,Indian Restaurant,17
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Salty Dog Bar and Restaurant,40.6311430756133,-74.02775836987216,Bar,16
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Brooklyn Beet Company,40.63334350303987,-74.02696876949523,American Restaurant,15
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The Owl's Head,40.63045435397458,-74.02262332087135,Wine Bar,14
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Status Q,40.62590607124746,-74.03019217924287,Pool Hall,13
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Victoria's Secret,40.62224,-74.027033,Lingerie Store,12
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,The UPS Store,40.6339937,-74.0265823,Shipping Store,11
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,McGovern's Wine Cellar,40.633224,-74.026811,Liquor Store,10
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,H & L Bagels,40.621624684758785,-74.03183112853934,Bagel Shop,9
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Blue Door Souvlakia,40.624567,-74.030311,Greek Restaurant,8
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Inaka,40.625140559775616,-74.03041782134507,Sushi Restaurant,7
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Artichoke Basille's Pizza,40.619142152227624,-74.02989977181781,Pizza Place,6
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,"Jean Danet  Pastry, Cafe and Brick Oven Pizza",40.62883876030009,-74.02300550958257,Bakery,5
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Las Margaritas,40.63332721991304,-74.02706485196302,Mexican Restaurant,4
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,Blue Agave,40.633103082062476,-74.02705520689342,Mexican Restaurant,3
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,XIN,40.62508203621133,-74.0304936920825,Chinese Restaurant,2
"Bay Ridge, Brooklyn, New York",40.625801065010656,-74.03062069353813,CKO Kickboxing,40.61888165555084,-74.03021335601807,Gym / Fitness Center,1
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Jmart 新世界超市,40.610080337802934,-74.00122073773332,Supermarket,100
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Walgreens,40.6181397,-73.9914434,Pharmacy,99
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Frank And Sal's Prime Meats,40.61023238969865,-73.99922681436966,Butcher,98
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Villabate Alba,40.616175751183334,-73.99315065794524,Bakery,97
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Burger King,40.6021572477629,-73.9945639378856,Fast Food Restaurant,96
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Starbucks,40.60492502971137,-73.9986815620759,Coffee Shop,95
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Seth Low Park,40.608315,-73.98644,Playground,94
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Rite Aid,40.6090735,-74.0006245,Pharmacy,93
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Chase Bank,40.602831,-73.993277,Bank,92
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,CVS pharmacy,40.61111451684171,-73.98409370020512,Pharmacy,91
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Net Cost Market - Продуктовая База,40.60583166036593,-74.00394424748079,Convenience Store,90
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,CVS pharmacy,40.6025827767678,-73.99469135947518,Pharmacy,89
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Pastosa,40.616021278632786,-73.99995393871517,Gourmet Shop,88
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Columbus Restaurant & Deli,40.61835605747617,-73.9911547107157,Diner,87
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Chase Bank,40.60603152694499,-74.00008361497252,Bank,86
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,TD Bank,40.60226285185283,-73.99386890977888,Bank,85
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Planet Fitness,40.60456665351589,-73.99786101312996,Gym / Fitness Center,84
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Prince Tea House,40.6038644412623,-73.9959904601351,Tea Room,83
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Panino Rustico,40.61040974446631,-74.00310285413347,Italian Restaurant,82
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Golden Palace,40.6099883980193,-74.00688689313584,Dim Sum Restaurant,81
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Good View Bakery,40.612835121264794,-74.00082941324817,Bakery,80
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Carvel Ice Cream,40.609237914770006,-74.00610483421951,Ice Cream Shop,79
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Bagel Town,40.61019916148078,-73.98950989286807,Bagel Shop,78
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Shell,40.61692209,-73.99990869,Gas Station,77
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Popeyes Louisiana Kitchen,40.618836,-73.990847,Fried Chicken Joint,76
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Orchid Dynasty,40.614022781810874,-74.00056726978333,Chinese Restaurant,75
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Rimini Pastry Shoppe,40.611634818730415,-73.98386460955626,Bakery,74
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Subway,40.61722835243492,-73.9924180996029,Sandwich Place,73
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Chase Bank,40.60927535756188,-74.0064999461174,Bank,72
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Il Fornaretto Bakery,40.613940136924604,-73.99935895452214,Bakery,71
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Tous Les Jour,40.60435768510481,-73.99765735970983,Bakery,70
"Bensonhurst, Brooklyn, New York",40.61100890202044,-73.99517998380729,Vivi Bubble Tea,40.60231190315835,-73.99431243359834,Bubble Tea Shop,69
